"business_id","score","date","description","type"
"010EBE88-D265-AB66-7F9392ED1ABEA2FC","97","20150107","","routine"
"08BE77F0-BD78-5B44-23A13EBF2F5FB0C4","97","20150106","","routine"
"498747","97","20150106","","routine"
"CBDC9CA7-9900-4506-8F5671B7642E645F","97","20150108","","routine"
"11CD9A77-E76D-8CE2-8AA8A9257DE58C0A","98","20150106","","routine"
"16C8B789-1276-11ED-C47A16AC59DD1301","98","20150106","","routine"
"494973","98","20150107","","routine"
"498682","98","20150102","","routine"
"499563","97.5","20150107","","routine"
"500562","97.5","20150102","","routine"
"0AF8005B-CE16-CCE0-932AFBE166566596","99.5","20150107","","routine"
"145C7578-103F-1307-94689E421D1F11D1","98.5","20150109","","routine"
"1AFA7A99-B4A2-AA2E-F9225516E9322A9A","98.5","20150106","","routine"
"2378542C-A508-6420-C5FE0D6C0DC96B02","98.5","20150106","","routine"
"48856A1F-9D5E-7F8D-3A30F6D42F39AF93","98.5","20150107","","routine"
"494971","99","20150106","","routine"
"495529","98.5","20150108","","routine"
"497805","99","20150108","","routine"
"498500","98.5","20150105","","routine"
"650F227C-3048-9838-FC10A0DD726C49B0","99.5","20150108","","routine"
"72E897BC-AAD2-E6A7-C9B9BE96245D495A","99","20141231","","routine"
"72FC479B-E6C9-93CA-452B48F391A577DD","98.5","20150105","","routine"
"9F6DF91A-3048-94EE-98E69E33AF756757","98.5","20141231","","routine"
"A3EACC52-1194-F006-2C1111E36AB8AE16","99","20150106","","routine"
"CC6A29AB-C201-ECE4-9AF5B2BD1EA04B09","99","20150109","","routine"
"E8309E19-D9EF-F75D-D1B18B5C4E1092EB","99","20150108","","routine"
"08FB1466-DF49-AD63-9BAD02404B09A9C0","91","20150113","","routine"
"1278E474-5BE8-6D81-E17BD3DD16826553","92.5","20150115","","routine"
"18176CF9-197D-1801-C784172943D00E5F","90.5","20150114","","routine"
"21467C7A-B56E-A071-565BB999C8E0D46A","91.5","20150123","","routine"
"2C672EEC-1422-201B-196AFB77499FF680","86","20150112","","routine"
"496379","92","20150116","","routine"
"496385","91","20150115","","routine"
"498478","91","20150115","","routine"
"498535","90","20150112","","routine"
"499885","92","20150115","","followup"
"500227","91.5","20150112","","routine"
"501438","92.5","20150112","","routine"
"502000","90","20150115","","routine"
"527253","86","20150115","","routine"
"527933","91","20150108","","routine"
"573D06D4-A7C0-FB9E-F715415218852B76","92.5","20150109","","routine"
"07AF62B1-CFE4-B82A-57CE42A324E9E64E","93","20150123","","routine"
"19A00F33-964E-F469-F6D8426ED0A947E1","93.5","20150123","","routine"
"C8E4449C-1422-201B-190904C681FC8593","95.5","20150203","","routine"
"34EEE6A2-1422-201B-196347DA3958584C","95.5","20150206","","routine"
"497161","93.5","20150205","","routine"
"500463","93.5","20150206","","routine"
"501104","93","20150204","","routine"
"501571","93","20150206","","routine"
"501809","93.5","20150202","","routine"
"501890","93","20150205","","routine"
"5CDBEB03-BDFA-0FA2-ED13BC5BA297DCE5","93.5","20150203","","routine"
"6A8237CB-DEDE-1398-CD6103E5D7E11C38","93.5","20150203","","followup"
"7111AA91-C38E-66BB-4885C77719D7819B","93.5","20150205","","routine"
"BF113656-B4DC-5F73-322810CA88AC43DD","93.5","20150204","","routine"
"F427AEAE-3048-9838-604F35A4FA3CD48E","93.5","20150203","","routine"
"02AEBFE0-016D-48A0-929B27B0249E171D","95","20150205","","routine"
"498654","94.5","20150126","","routine"
"9D62FF17-1422-201B-19E1B743376A6564","95","20150206","","routine"
"AE891B61-9568-6296-4C8F86498081E993","95","20150206","","routine"
"D3DE3A69-F7BF-5C5C-7F2D0F6963320826","95","20150202","","routine"
"148CB5A0-8AAE-CB73-BE4088169D28E07A","95.5","20150113","","routine"
"18B7EE65-8FAD-B170-F227734F3943FDDC","95.5","20150128","","routine"
"243C8CC5-C837-72D1-933309F193C668A3","96","20150205","","routine"
"498291","95.5","20150205","","routine"
"500136","95.5","20150204","","routine"
"6DB39F0C-DA4B-3D94-1633A128B988F702","95.5","20150123","","routine"
"1A52B87C-DFA9-1358-D5EDBFDA02ED9DAF","96","20150205","","routine"
"1B628540-DFB8-4472-BE0FFD91A891C4F8","95.5","20150127","","routine"
"6987D779-15C0-135A-BE3B5DC91ED4EC13","96","20150122","","routine"
"7D65F683-1422-201B-19F232CEDBCC2DC2","95.5","20150204","","routine"
"AF03A39D-9D3C-5FBA-90BB77FF24D89172","96","20150205","","routine"
"E9027348-BEEC-731B-9B7B8610D92CBF52","95","20150120","","routine"
"499929","95","20150202","","routine"
"500496","94.5","20150206","","routine"
"D33029D2-C274-862B-43FA7850317E2FEB","95","20150206","","routine"
"45E4E098-3048-9933-8051F08A12A17025","94.5","20150206","","routine"
"495288","94.5","20150203","","routine"
"504149","95","20150206","","routine"
"97A4E859-9E14-2F5A-28FD40A5EBE2DF3E","94.5","20150203","","routine"
"F2052F4B-EB23-66D8-D1BA1ADE91728757","95","20150203","","routine"
"503946","95.5","20150206","","routine"
"AE6114ED-D480-802C-266255FFED4A7F67","96","20150122","","routine"
"E2CF5DE1-B49E-4F25-73DCB7857C77A84A","95.5","20150115","","routine"
"1E4CA14D-FF0F-7C05-B6B67B5148502136","96","20150205","","routine"
"F23D2E6D-161D-C3B6-667452B9720DE87B","99","20150206","","routine"
"B0B9FD93-B162-1279-80AF18A1663A2424","95.5","20150202","","routine"
"B2D42C78-D61C-1CE8-AFFF54D3707CE126","96","20150206","","routine"
"3B69FF9E-BC6C-822F-E9A09A4806C07E23","96.5","20150117","","routine"
"48E10AA8-C551-BBDB-845203675D906F2F","97","20150202","","routine"
"501744","96.5","20150205","","routine"
"527675","96.5","20150202","","routine"
"7B147750-9B65-43E3-A355AB6A6A98ACF5","96.5","20150205","","routine"
"B3DA2CD9-B0E7-AFB4-016E2BBD943FD161","96.5","20150202","","routine"
"4C4819FE-B097-8B68-F1509F7E0F439013","96.5","20150128","","routine"
"4CB74918-3048-94EE-98A3874374B81EE3","96.5","20150128","","routine"
"500467","97","20150205","","routine"
"6160DE1B-B8E7-73ED-E230032802FDD923","97.5","20150202","","routine"
"15527066-1269-10A7-9B75C86AB41E7CAB","98","20150204","","routine"
"500824","97.5","20150203","","routine"
"0A45A024-1422-201B-19D5ABA79D67ACF5","97.5","20150202","","routine"
"501501","97","20150122","","routine"
"9E757810-DCAB-242B-4F9645F6190B7052","96.5","20150203","","routine"
"D1D8CFCB-CAD9-7DDD-68E03E740E7C6CEB","96.5","20150202","","routine"
"499941","97","20150113","","routine"
"00D18CF6-A9E0-C802-4912244307982DE1","97","20150202","","routine"
"504306","97","20150203","","routine"
"508848","97","20150127","","routine"
"8D71C1CC-C592-2A12-C5337491D090F761","97","20150206","","routine"
"A7C814A3-D570-ED11-85B0AE18AB5FBBC9","97","20150204","","routine"
"E54A4020-FAA2-F2A4-1940269F358FFC95","97","20150204","","routine"
"F21BB839-1422-201B-1993DBD54B464EDA","97","20150206","","routine"
"496636","97.5","20150202","","routine"
"4E3C5522-DC6D-2269-BFFA763D21DAF138","97.5","20150205","","routine"
"500163","97.5","20150206","","routine"
"500185","97.5","20150203","","routine"
"5AB65DA6-FDD5-0F5D-285147704F55AEC0","97.5","20150203","","routine"
"BCE21F0E-03B3-5DFE-BCD773CD8239F2E8","98","20150205","","routine"
"C0988CE6-9161-6366-98A6433D8793971A","97.5","20150205","","routine"
"DA0E7D1E-3048-94EE-9853588B60CC3EAA","98","20150205","","routine"
"499941","98","20150203","","routine"
"67B51593-FCA9-60C5-4688CC33FAB06850","98","20150206","","routine"
"10B95BE1-C6ED-6ED7-77651B9EDEF0A73C","98.5","20150115","","routine"
"144BBB6A-1098-124F-E31114C42F37FFB8","98.5","20150206","","routine"
"273B3F5E-AD92-5A2F-B05E57787136B7B7","98.5","20150203","","routine"
"3A1103B9-DBD8-36C5-8ECE97BE9CA05961","98.5","20150206","","routine"
"499826","99","20150206","","routine"
"4A345620-3048-94EE-983DB6D534A04D49","98.5","20150107","","routine"
"500517","98.5","20150121","","routine"
"501041","98.5","20150106","","routine"
"502020","99","20150121","","routine"
"503835","98.5","20150203","","routine"
"721C0BA1-A335-B733-30F35681778C1A94","99.5","20150206","","routine"
"CAFF58A8-1422-201B-1985F00F390FAF50","99.5","20150206","","routine"
"64593BBB-0E92-B954-8DE38539E5377A1C","90.5","20150122","","routine"
"6E135C2F-3048-94EE-98E68CC4D892E793","90.5","20150115","","routine"
"A53CD7AB-B561-F1BC-410B6DD61A873397","91","20150123","","routine"
"A5ECA7CE-8B14-4679-AA396FCEF4B25E88","92","20150109","","routine"
"D120BD74-AE87-0B9A-34D342FFD2CD7070","92","20150115","","routine"
"312F284B-9434-D63D-6811F85B1013C9D8","94","20150114","","routine"
"496877","93.5","20150112","","routine"
"498404","93","20150109","","routine"
"498881","94","20150114","","routine"
"75CBDD0B-084B-9D06-FD87192262E005DC","94","20150113","","routine"
"8C8B3AEB-EAC7-C101-C9F137E94E3781FD","94","20150116","","routine"
"B0F532FE-AB09-4B00-D61605D9F2A45851","93","20150113","","routine"
"EAC70ABE-C00C-1791-BC0EB43A4E1F54C7","93","20150109","","routine"
"12F1400E-9F85-E811-FE4BF2142DB73174","94.5","20150113","","routine"
"1492B259-95E8-1E13-D9337D6CFF34879F","95","20150115","","routine"
"150EA5ED-12F2-6963-90D78E16A6C95A8E","95","20150116","","routine"
"152C778A-1675-16D0-A903EC066FCB1B91","95","20150123","","followup"
"1E1B7E54-081D-2718-3375904A642DD7A5","94.5","20150115","","routine"
"3A42EBA5-E40F-DF58-19D91C836EE058E9","95","20150114","","routine"
"500896","95","20150123","","routine"
"501463","94.5","20150114","","routine"
"945B3134-A72D-20F0-E7117FFC48E0FBA3","95","20150115","","routine"
"A27CAEBB-A25B-4FE4-0580BB5909495347","94.5","20150113","","routine"
"B21AA9CD-C654-62D5-80274CC47DB4ED1C","94.5","20150115","","routine"
"B85C2CAD-A315-82FC-C44B3535BD0A2BEF","95","20150113","","routine"
"1355603A-14FD-8BF8-913CA2C79A0B279A","96","20150114","","routine"
"18430DF2-A5B4-4DA2-7FB9892B61A1488C","95.5","20150114","","routine"
"497125","95.5","20150113","","routine"
"499507","95.5","20150112","","routine"
"527553","95.5","20150114","","routine"
"C5CF55F2-A30C-9615-AA30108819C30823","95.5","20150113","","routine"
"CCD3539B-164D-6AEA-89D57A10C5F91224","95.5","20150109","","routine"
"496787","97","20150123","","routine"
"508968","96.5","20150116","","routine"
"557A640F-F4E5-1FA1-C2C79D8706A0AE46","96.5","20150114","","routine"
"5C758D8B-B763-6813-78554FE00B4E73A8","97","20150112","","routine"
"61036D7D-0E66-7849-4AFABA944FD22728","97","20150114","","routine"
"676B2989-93D0-2F16-49FDFC6A9C67625C","97","20150122","","routine"
"6FCA8B0D-14A6-E3C8-50B2146E4DCDAA96","97","20150114","","routine"
"74972E65-EEEA-B834-796D05B2CF2170F9","96.5","20150115","","routine"
"8E67A5F3-04C6-F871-5AEFE1FD54DD09AD","96.5","20150115","","routine"
"189A4B32-BA3C-7BEC-5FA9E3DEC3BCF405","97.5","20150114","","routine"
"494855","97.5","20150113","","routine"
"9511CCF6-F9CE-23E5-5A30891AF1AB8481","97","20150115","","routine"
"A550E012-A54B-F096-CC09F368E55CAC1D","97","20150114","","routine"
"BA924BE0-99F4-5DBE-0C963B9FF9B3FA51","97","20150112","","routine"
"BBB488F5-E4D4-F7C2-C2E95824B7501475","96.5","20150114","","routine"
"E0F66D30-95A0-5F1E-6803DF7B4D9628C8","97","20150113","","routine"
"E54527ED-D5DE-05DF-BE3C07F25DC638F0","97","20150114","","routine"
"E6976F95-1422-201B-1945A2C116707E68","97","20150112","","routine"
"FA5BB656-AB3D-7D48-51F51683207A42B1","97","20150113","","routine"
"495463","97.5","20150123","","routine"
"495603","97.5","20150115","","routine"
"496027","98","20150112","","routine"
"673739E1-BC54-993F-2DC736646520477D","98","20150112","","routine"
"6AD26AE2-C528-359F-99DFC1A413E0D8B7","97.5","20150109","","routine"
"93944C5C-FF92-464D-5B5771FCF870A827","98","20150113","","routine"
"97D81F56-B982-E57F-2B2357DA12CC25F7","97.5","20150122","","routine"
"ADB4A941-A1C4-8969-A6B314D5D4E8C010","98","20150115","","routine"
"0D049F23-D914-645B-5BBE16D45F81FC73","99.5","20150113","","routine"
"10626B94-E736-E0A3-C0AAC0FC7FDC80D8","98.5","20150113","","routine"
"2732AB1C-AE1C-F346-F19C0D9FD4B78B52","99","20150115","","routine"
"336355FE-0EBF-2BD9-89C16910AA2049DC","99","20150115","","routine"
"494737","99","20150108","","routine"
"501122","99","20150122","","routine"
"501484","99","20150122","","routine"
"501835","99","20150109","","routine"
"59BA0DD0-1012-EA3F-7FCA1116B9CC8B99","99","20150116","","routine"
"61026ED4-FEA5-DB3B-74B3B4AF0ADCD9A2","99","20150112","","routine"
"735A2B2D-F21B-6051-7256149BF4F20425","99.5","20150122","","routine"
"918FFC45-0E86-D510-E0E0538112166958","99","20150122","","routine"
"AAA0E9C5-C7F4-4052-8FF81F22EB7E3324","98.5","20150108","","routine"
"AA400AD5-3048-98E5-1A6484A5F714022C","93.5","20150129","","routine"
"F1E2F300-E2A5-E19E-0BBF7C3653E97B50","93.5","20150128","","routine"
"BC47ECE9-C059-60AE-A2B8DA72C40FED44","99","20150116","","routine"
"EF7B42A3-A44E-F1DC-0E5546757BEDA8B5","99","20150112","","routine"
"F081F6FD-97F7-5AB9-7D572FED357B19D1","99","20150114","","routine"
"F979AAF9-0902-8737-B177E6673AA6731D","98.5","20150123","","routine"
"1089EAE9-91A5-E568-D745DD9818CEB333","90.5","20150129","","routine"
"10AAB7A0-568B-ED86-1C7A14F3077A78C9","90","20150127","","routine"
"2B513A43-E231-EBD6-6BE6DBC3BB795F6B","92.5","20150113","","routine"
"39B31FB1-0DCE-1B22-C8AD74EBF2BEF3B5","90","20150127","","routine"
"495604","90","20150127","","routine"
"496314","90.5","20150127","","routine"
"499520","100","20150129","","routine"
"500401","91","20150129","","routine"
"500401","","20150129","","routine"
"6A8237CB-DEDE-1398-CD6103E5D7E11C38","87.5","20150129","","routine"
"ADF350E8-D3EC-2852-849D2884F21E28EF","100","20150130","","routine"
"39B4E455-EE11-8AD9-155DABE1089419D8","94","20150129","","routine"
"493872","93.5","20150129","","routine"
"498422","93","20150130","","routine"
"4CB74918-3048-94EE-98A3874374B81EE3","93.5","20150128","","routine"
"72D5CBA2-C1DB-9DED-C19A99E8BEC4AE81","93.5","20150127","","followup"
"7C287FAE-C4DE-90CA-9AD12FB17B153053","94","20150130","","routine"
"81B23E79-0129-72D8-68DDAA44DC137787","93.5","20150129","","routine"
"8412D927-DB92-F65C-948D10386DDAE78C","94","20150128","","routine"
"A5A10BF4-1209-BE40-9C74729E171F393D","94","20150114","","routine"
"313A27C7-0212-F222-A47772571A24DAF6","94.5","20150128","","routine"
"497978","95","20150120","","routine"
"498289","95","20150130","","routine"
"501100","95","20150129","","routine"
"527172","94.5","20150130","","routine"
"65F92364-BD97-951A-B471BD1A3FC7E1A4","95","20150120","","routine"
"669576D6-C484-11E8-9B35129AFF9A8FCD","95","20150129","","routine"
"66E7E505-A048-2F97-83C4E09A70619793","95","20150122","","routine"
"66E7E505-A048-2F97-83C4E09A70619793","95","20150122","","routine"
"75B42EAD-DA0E-A995-E49EE7F0B94FC66E","95","20150127","","routine"
"B4252F61-B385-2E08-729B913D5458F496","95","20150130","","routine"
"BD08840E-C55C-7863-09286BD5FC44A67C","95","20150121","","routine"
"C355B226-3048-9838-FC8911FA35AB6DA2","94.5","20150130","","routine"
"C4255363-AD99-49EA-EF35026D37540A3E","95","20150130","","routine"
"E584EEDA-BC2C-8828-F6C5141061AFEE78","94.5","20150129","","routine"
"10D8C2DC-15E0-B1E5-8A51E3137020AC26","96","20150129","","routine"
"498540","95.5","20150129","","routine"
"501483","95.5","20150130","","routine"
"1EFD5F4B-0C27-6ED1-79E0F771DE4C9724","95.5","20150127","","routine"
"497734","95.5","20150128","","routine"
"4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D","95.5","20150120","","routine"
"768BBE7B-06A2-A613-25019858E6CE471C","95.5","20150127","","routine"
"495035","95.5","20150126","","followup"
"5DCA9475-15D1-158B-12D1136DE7725139","96","20150129","","routine"
"12C14274-1670-122A-ED39C62237E611D7","97","20150129","","routine"
"15D4C0B7-145E-7DF4-5F486B96327A8120","97","20150130","","routine"
"22FE4545-B59D-6633-A785A1BFD3E6ECBF","96.5","20150127","","routine"
"494764","97","20150130","","routine"
"496655","97","20150129","","routine"
"496662","97","20150128","","routine"
"501584","97","20150126","","routine"
"85D833CF-FDFF-9439-98564AD9BC527E5C","96.5","20150115","","routine"
"A9D67D79-ED5D-9540-C471B595D129663C","96.5","20150127","","routine"
"B2F31413-1401-E73C-1F8213491928EDCA","97","20150127","","routine"
"B409216E-DD0F-A3C9-61F79194A32D07F2","97","20150129","","routine"
"D876821C-56CA-5445-D7058E9D8CBF8646","97","20150126","","routine"
"14652A77-DED0-1FB3-A4C658ABB16C477E","98","20150127","","routine"
"1D0313CA-B6A4-DAFF-9823F23960B1B37F","98","20150121","","routine"
"1E357FCB-03C0-7F53-F3B58E566E2E686C","98","20150128","","routine"
"495837","98","20150129","","routine"
"496559","98","20150122","","routine"
"500830","98","20150127","","routine"
"5081EFD3-D713-42DB-F1166425DEDF9D97","97.5","20150126","","routine"
"85F06B1C-EBE3-3260-091CE8D38333A5B4","98","20150127","","routine"
"8C0C111F-1056-1049-91D511DCF27A5245","98","20150130","","routine"
"A895103E-C654-E507-09D9DD7A9E985366","98","20150128","","routine"
"B710C163-C358-8BDF-BDBAE165451472E4","97.5","20150126","","routine"
"E237CE85-BD32-AFDF-C3697AE13159AC92","97.5","20150127","","routine"
"EF89241B-E261-9B19-98A6C46F629F0FF2","98","20150127","","routine"
"FD2109E8-EAAB-776D-B9138860C2F741C3","97.5","20150130","","routine"
"0101A22A-D384-15BD-CA44676FD691DEA0","92","20150204","","routine"
"19FD926A-9108-311A-BFB959984466C1C6","90","20150203","","routine"
"20039F25-FC18-F765-177597B63F0389FC","92","20150124","","routine"
"085BF69A-3048-983B-2641CA581B73E5BF","98.5","20150129","","routine"
"45067401-D5A3-7CF2-E359153BE218CEF9","99","20150128","","routine"
"498239","98.5","20150123","","routine"
"498386","98.5","20150126","","routine"
"498698","99","20150126","","routine"
"500627","99.5","20150130","","routine"
"500629","99.5","20150127","","routine"
"501181","98.5","20150129","","routine"
"527812","98.5","20150126","","routine"
"52E1EDE4-C4C0-8924-7F561331B7E9B01E","99","20150127","","routine"
"85D1F1BA-E94D-FBF4-436ACBE890A4D817","99","20150129","","routine"
"91BB6ED3-FC60-787A-413B044A1CA4F713","99.5","20150130","","routine"
"A5F54DCE-04A4-38A6-FABBAD46090E029F","99","20150121","","routine"
"261FC051-CFF5-1C8A-E0B8A0246DC5D440","91","20150202","","routine"
"2C672EEC-1422-201B-196AFB77499FF680","90","20150203","","followup"
"305E6242-A533-9B34-84D5E2CBEE3570BA","92.5","20150203","","routine"
"493909","92.5","20150120","","routine"
"495301","92.5","20150203","","routine"
"496653","90","20150206","","routine"
"497266","90","20150205","","routine"
"500278","92.5","20150205","","routine"
"AD7BA493-DB82-AFA6-B24F15EE0E87AB86","91","20150220","","routine"
"12181BF3-E7D2-14C8-0862573E7432ACC7","93.5","20150126","","routine"
"16AB6EA3-170B-1AAE-8C9FFE5DF44F6053","93.5","20150227","","routine"
"500387","92.5","20150203","","routine"
"501018","87.5","20150204","","routine"
"501497","100","20150122","","routine"
"501642","84","20150205","","routine"
"503952","91.5","20150127","","routine"
"508970","92","20150202","","routine"
"61233C30-94C0-28F8-B49B58460C1E68E0","87.5","20150206","","routine"
"6FA2D452-D7F6-C931-FBD5A8DADA4BA956","90.5","20150127","","routine"
"6FBAD1A0-12EC-159B-0D288C042C07B40C","100","20150205","","routine"
"82A1C07D-E825-0282-DC1AB51E690FC4B3","88.5","20150202","","routine"
"942798F2-CC87-D729-CDDA8402879CCD93","90","20150128","","routine"
"9F898565-BC34-6E1F-C00794C6CD87A7C9","92.5","20150205","","routine"
"AF169577-C8AD-3AAE-C580595801B8BB8F","100","20150127","","routine"
"C795B2F4-9202-8744-B63CFE3BADE81512","92","20150206","","routine"
"000D0B7A-3048-98E7-046FBA1DC52B6D55","94","20150206","","routine"
"06051288-0BE6-6884-8493B3CB6CA929B8","94","20150205","","routine"
"06CE930F-1422-201B-19E1DA19BBC31B7C","93","20150202","","routine"
"0FECEB45-B2AE-76E8-77671B9858BA5FD6","93","20150113","","routine"
"10059478-C540-1703-0F2CFAA3AD7FFDD8","93.5","20150206","","routine"
"2C77A528-1422-201B-19AE9EE01276EBE1","94","20150202","","routine"
